date,day_of_week,montemp_fth,,rain,snow,holiday,local_event,end_of_month,people
2021-10-06,Wednesday,10,54.1,0,0,0,0,0,40
2021-10-07,Thursday,10,68.2,0,0,0,0,0,38
2021-10-08,Friday,10,56.2,0,0,0,0,0,40
2021-10-09,Saturday,10,58.7,1,0,0,0,0,50
2021-10-10,Sunday,10,60.7,0,0,0,0,0,45
2021-10-11,Monday,10,56.8,0,0,0,0,0,37
2021-10-12,Tuesday,10,58.7,0,0,0,0,0,35
2021-10-13,Wednesday,10,60.9,0,0,0,1,0,41
2021-10-14,Thursday,10,46.3,0,0,0,0,0,30
2021-10-15,Friday,10,60.7,1,0,0,0,0,41
2021-10-16,Saturday,10,48.6,1,0,0,0,0,44
2021-10-17,Sunday,10,62.4,0,0,0,0,0,42
2021-10-18,Monday,10,60.0,0,0,0,0,0,38
2021-10-19,Tuesday,10,52.5,1,0,0,0,0,38
2021-10-20,Wednesday,10,55.8,0,0,0,0,0,57
2021-10-21,Thursday,10,71.6,1,0,0,0,0,44
2021-10-22,Friday,10,46.5,1,0,0,0,0,45
2021-10-23,Saturday,10,66.8,0,0,0,0,0,45
2021-10-24,Sunday,10,55.9,0,0,0,0,0,39
2021-10-25,Monday,10,53.2,0,0,0,0,0,25
2021-10-26,Tuesday,10,52.5,1,0,0,0,0,45
2021-10-27,Wednesday,10,56.8,0,0,0,0,1,34
2021-10-28,Thursday,10,56.2,0,0,0,0,1,40
2021-10-29,Friday,10,60.1,1,0,0,0,1,49
2021-10-30,Saturday,10,50.8,1,0,0,0,1,53
2021-10-31,Sunday,10,69.8,0,0,0,0,1,49
2021-11-01,Monday,11,42.3,0,0,0,0,0,32
2021-11-02,Tuesday,11,57.9,1,0,0,0,0,39
2021-11-03,Wednesday,11,48.0,1,0,0,0,0,38
2021-11-04,Thursday,11,33.4,0,0,0,1,0,52
2021-11-05,Friday,11,50.6,1,0,0,1,0,39
2021-11-06,Saturday,11,36.2,1,0,0,0,0,44
2021-11-07,Sunday,11,34.8,0,0,0,0,0,50
2021-11-08,Monday,11,39.1,1,0,0,0,0,37
2021-11-09,Tuesday,11,33.0,1,0,0,0,0,50
2021-11-10,Wednesday,11,43.4,0,0,0,0,0,39
2021-11-11,Thursday,11,28.8,0,0,0,0,0,53
2021-11-12,Friday,11,34.0,1,0,0,0,0,55
2021-11-13,Saturday,11,46.0,0,0,0,0,0,40
2021-11-14,Sunday,11,35.9,1,0,0,0,0,51
2021-11-15,Monday,11,35.5,0,0,0,0,0,33
2021-11-16,Tuesday,11,43.3,1,0,0,0,0,41
2021-11-17,Wednesday,11,39.5,0,0,0,0,0,36
2021-11-18,Thursday,11,34.3,0,0,0,1,0,44
2021-11-19,Friday,11,43.2,0,0,0,0,0,38
2021-11-20,Saturday,11,35.6,0,0,0,0,0,43
2021-11-21,Sunday,11,48.4,0,0,0,0,0,45
2021-11-22,Monday,11,43.8,0,0,0,0,0,39
2021-11-23,Tuesday,11,44.0,0,0,0,1,0,38
2021-11-24,Wednesday,11,43.2,0,0,0,0,0,32
2021-11-25,Thursday,11,34.5,1,0,1,0,0,57
2021-11-26,Friday,11,41.3,0,0,0,0,0,38
2021-11-27,Saturday,11,45.7,0,0,0,0,1,53
2021-11-28,Sunday,11,44.2,0,0,0,0,1,47
2021-11-29,Monday,11,44.3,0,0,0,0,1,41
2021-11-30,Tuesday,11,45.8,1,0,0,0,1,33
2021-12-01,Wednesday,12,24.1,0,0,0,0,0,50
2021-12-02,Thursday,12,24.3,1,0,0,0,0,57
2021-12-03,Friday,12,38.2,0,1,0,0,0,43
2021-12-04,Saturday,12,0.9,1,1,0,0,0,66
2021-12-05,Sunday,12,18.1,0,0,0,0,0,63
2021-12-06,Monday,12,18.5,0,1,0,0,0,54
2021-12-07,Tuesday,12,10.7,0,0,0,0,0,50
2021-12-08,Wednesday,12,-0.5,0,0,0,0,0,43
2021-12-09,Thursday,12,14.9,0,1,0,0,0,62
2021-12-10,Friday,12,9.6,0,1,0,0,0,56
2021-12-11,Saturday,12,5.9,0,1,0,0,0,62
2021-12-12,Sunday,12,12.8,0,1,0,1,0,71
2021-12-13,Monday,12,31.2,0,0,0,0,0,41
2021-12-14,Tuesday,12,12.2,0,0,0,0,0,51
2021-12-15,Wednesday,12,31.5,0,0,0,0,0,47
2021-12-16,Thursday,12,14.9,0,1,0,0,0,58
2021-12-17,Friday,12,30.7,0,1,0,0,0,57
2021-12-18,Saturday,12,5.2,0,1,0,0,0,64
2021-12-19,Sunday,12,25.6,1,1,0,1,0,74
2021-12-20,Monday,12,8.6,0,0,0,0,0,48
2021-12-21,Tuesday,12,14.0,0,0,0,0,0,48
2021-12-22,Wednesday,12,20.5,0,0,0,0,0,53
2021-12-23,Thursday,12,23.6,0,0,0,0,0,43
2021-12-24,Friday,12,33.5,0,1,0,0,0,51
2021-12-25,Saturday,12,26.0,1,1,1,0,0,74
2021-12-26,Sunday,12,9.7,0,1,0,0,0,58
2021-12-27,Monday,12,-2.3,0,1,0,0,1,61
2021-12-28,Tuesday,12,-7.2,1,1,0,0,1,61
2021-12-29,Wednesday,12,14.7,0,1,0,0,1,72
2021-12-30,Thursday,12,21.9,0,0,0,0,1,59
2021-12-31,Friday,12,21.4,1,0,0,0,1,64
2022-01-01,Saturday,1,16.4,0,0,1,0,0,67
2022-01-02,Sunday,1,20.7,1,1,0,0,0,63
2022-01-03,Monday,1,8.6,0,0,0,1,0,53
2022-01-04,Tuesday,1,17.0,0,0,0,0,0,55
2022-01-05,Wednesday,1,30.8,0,0,0,0,0,51
2022-01-06,Thursday,1,12.6,0,0,0,0,0,53
2022-01-07,Friday,1,-4.3,0,1,0,0,0,54
2022-01-08,Saturday,1,19.4,1,0,0,0,0,56
2022-01-09,Sunday,1,26.6,0,0,0,0,0,48
2022-01-10,Monday,1,-2.3,0,0,0,0,0,51
2022-01-11,Tuesday,1,21.6,0,1,0,0,0,54
2022-01-12,Wednesday,1,33.0,1,1,0,0,0,53
2022-01-13,Thursday,1,30.4,1,0,0,0,0,49
2022-01-14,Friday,1,20.5,0,0,0,0,0,50
2022-01-15,Saturday,1,23.8,1,0,0,0,0,67
2022-01-16,Sunday,1,28.5,0,0,0,0,0,48
2022-01-17,Monday,1,21.8,0,0,0,0,0,50
2022-01-18,Tuesday,1,9.4,0,0,0,0,0,41
2022-01-19,Wednesday,1,9.2,0,0,0,0,0,47
2022-01-20,Thursday,1,13.8,0,0,0,0,0,53
2022-01-21,Friday,1,21.4,1,0,0,0,0,53
2022-01-22,Saturday,1,37.7,0,0,0,0,0,45
2022-01-23,Sunday,1,18.1,0,1,0,0,0,60
2022-01-24,Monday,1,21.7,1,0,0,1,0,61
2022-01-25,Tuesday,1,14.4,1,1,0,0,0,60
2022-01-26,Wednesday,1,21.9,0,0,0,0,0,50
2022-01-27,Thursday,1,15.8,0,1,0,0,1,70
2022-01-28,Friday,1,31.6,1,1,0,0,1,61
2022-01-29,Saturday,1,7.4,0,1,0,0,1,74
2022-01-30,Sunday,1,17.7,0,0,0,0,1,54
2022-01-31,Monday,1,26.7,0,1,0,0,1,49
2022-02-01,Tuesday,2,18.5,0,0,0,0,0,49
2022-02-02,Wednesday,2,13.0,1,0,0,1,0,59
2022-02-03,Thursday,2,4.2,1,0,0,0,0,61
2022-02-04,Friday,2,31.3,0,1,0,0,0,51
2022-02-05,Saturday,2,23.7,0,0,0,1,0,60
2022-02-06,Sunday,2,23.1,0,0,0,0,0,63
2022-02-07,Monday,2,-4.5,0,0,0,0,0,51
2022-02-08,Tuesday,2,11.3,0,0,0,0,0,45
2022-02-09,Wednesday,2,22.0,0,0,0,0,0,52
2022-02-10,Thursday,2,14.2,0,0,0,0,0,54
2022-02-11,Friday,2,22.0,0,1,0,0,0,54
2022-02-12,Saturday,2,22.1,0,1,0,0,0,64
2022-02-13,Sunday,2,8.8,1,0,0,0,0,59
2022-02-14,Monday,2,26.1,1,1,0,0,0,59
2022-02-15,Tuesday,2,-1.8,0,1,0,0,0,56
2022-02-16,Wednesday,2,23.6,0,1,0,0,0,50
2022-02-17,Thursday,2,38.2,0,1,0,0,0,43
2022-02-18,Friday,2,17.1,0,1,0,0,0,56
2022-02-19,Saturday,2,16.0,1,0,0,0,0,65
2022-02-20,Sunday,2,13.3,0,0,0,0,0,59
2022-02-21,Monday,2,25.7,1,1,0,0,0,52
2022-02-22,Tuesday,2,-3.4,1,0,0,0,0,52
2022-02-23,Wednesday,2,6.3,0,0,0,0,0,50
2022-02-24,Thursday,2,25.7,0,1,0,0,0,51
2022-02-25,Friday,2,22.1,0,0,0,0,0,48
2022-02-26,Saturday,2,24.6,0,0,0,0,0,57
2022-02-27,Sunday,2,10.4,0,0,0,0,1,65
2022-02-28,Monday,2,22.3,1,0,0,0,1,61
2022-03-01,Tuesday,3,35.3,0,0,0,0,0,34
2022-03-02,Wednesday,3,44.6,0,0,0,0,0,28
2022-03-03,Thursday,3,50.9,1,0,0,0,0,45
2022-03-04,Friday,3,26.1,0,0,0,0,0,44
2022-03-05,Saturday,3,31.6,0,0,0,0,0,53
2022-03-06,Sunday,3,34.6,0,0,0,0,0,53
2022-03-07,Monday,3,37.2,0,0,0,0,0,36
2022-03-08,Tuesday,3,57.8,0,0,0,0,0,36
2022-03-09,Wednesday,3,39.8,0,0,0,0,0,42
2022-03-10,Thursday,3,54.3,0,0,0,0,0,40
2022-03-11,Friday,3,51.2,1,0,0,0,0,34
2022-03-12,Saturday,3,22.3,0,0,0,0,0,54
2022-03-13,Sunday,3,37.1,0,0,0,0,0,48
2022-03-14,Monday,3,44.4,0,0,0,0,0,36
2022-03-15,Tuesday,3,39.2,0,0,0,1,0,47
2022-03-16,Wednesday,3,35.0,0,0,0,0,0,38
2022-03-17,Thursday,3,47.5,0,0,0,0,0,37
2022-03-18,Friday,3,43.5,0,0,0,0,0,42
2022-03-19,Saturday,3,31.1,0,0,0,0,0,51
2022-03-20,Sunday,3,35.7,0,0,0,0,0,47
2022-03-21,Monday,3,34.1,0,0,0,0,0,48
2022-03-22,Tuesday,3,51.7,1,0,0,0,0,47
2022-03-23,Wednesday,3,40.6,1,0,0,0,0,42
2022-03-24,Thursday,3,37.3,0,0,0,0,0,35
2022-03-25,Friday,3,49.4,1,0,0,0,0,48
2022-03-26,Saturday,3,48.3,0,0,0,0,0,48
2022-03-27,Sunday,3,34.6,1,0,0,0,1,70
2022-03-28,Monday,3,30.6,0,0,0,0,1,54
2022-03-29,Tuesday,3,37.3,0,0,0,0,1,48
2022-03-30,Wednesday,3,34.2,0,0,0,0,1,56
2022-03-31,Thursday,3,32.2,0,0,0,0,1,51
2022-04-01,Friday,4,53.2,0,0,0,1,0,35
2022-04-02,Saturday,4,37.5,0,0,0,0,0,42
2022-04-03,Sunday,4,28.9,0,0,0,0,0,49
2022-04-04,Monday,4,43.6,0,0,0,0,0,33
2022-04-05,Tuesday,4,53.0,0,0,0,0,0,37
2022-04-06,Wednesday,4,40.8,0,0,0,0,0,41
2022-04-07,Thursday,4,34.0,0,0,0,0,0,39
2022-04-08,Friday,4,18.8,0,0,0,0,0,46
2022-04-09,Saturday,4,45.9,1,0,0,0,0,47
2022-04-10,Sunday,4,40.9,0,0,0,0,0,48
2022-04-11,Monday,4,43.7,0,0,0,0,0,38
2022-04-12,Tuesday,4,33.8,0,0,0,0,0,47
2022-04-13,Wednesday,4,39.3,1,0,0,0,0,34
2022-04-14,Thursday,4,47.7,0,0,0,1,0,43
2022-04-15,Friday,4,42.3,0,0,0,0,0,37
2022-04-16,Saturday,4,56.6,1,0,0,0,0,51
2022-04-17,Sunday,4,36.6,0,0,0,0,0,43
2022-04-18,Monday,4,34.2,0,0,0,0,0,43
2022-04-19,Tuesday,4,33.4,0,0,0,0,0,54
2022-04-20,Wednesday,4,44.7,0,0,0,0,0,38
2022-04-21,Thursday,4,51.4,0,0,0,0,0,35
2022-04-22,Friday,4,46.5,0,0,0,0,0,38
2022-04-23,Saturday,4,42.7,0,0,0,0,0,44
2022-04-24,Sunday,4,36.0,0,0,0,0,0,40
2022-04-25,Monday,4,43.6,0,0,0,0,0,39
2022-04-26,Tuesday,4,42.0,0,0,0,0,0,34
2022-04-27,Wednesday,4,42.1,0,0,0,0,1,43
2022-04-28,Thursday,4,51.5,0,0,0,0,1,39
2022-04-29,Friday,4,46.3,0,0,0,0,1,46
2022-04-30,Saturday,4,38.9,0,0,0,0,1,43
2022-05-01,Sunday,5,54.8,0,0,0,0,0,48
2022-05-02,Monday,5,62.6,1,0,0,0,0,37
2022-05-03,Tuesday,5,60.8,0,0,0,0,0,49
2022-05-04,Wednesday,5,59.4,0,0,0,0,0,40
2022-05-05,Thursday,5,51.9,0,0,0,0,0,37
2022-05-06,Friday,5,68.0,0,0,0,0,0,35
2022-05-07,Saturday,5,60.1,1,0,0,0,0,48
2022-05-08,Sunday,5,53.0,0,0,0,0,0,45
2022-05-09,Monday,5,56.6,0,0,0,0,0,40
2022-05-10,Tuesday,5,58.4,0,0,0,0,0,36
2022-05-11,Wednesday,5,73.4,0,0,0,1,0,44
2022-05-12,Thursday,5,56.4,1,0,0,0,0,55
2022-05-13,Friday,5,62.9,1,0,0,0,0,40
2022-05-14,Saturday,5,54.7,0,0,0,0,0,38
2022-05-15,Sunday,5,62.2,0,0,0,0,0,46
2022-05-16,Monday,5,52.7,0,0,0,0,0,45
2022-05-17,Tuesday,5,57.6,0,0,0,0,0,37
2022-05-18,Wednesday,5,64.6,0,0,0,0,0,38
2022-05-19,Thursday,5,56.8,0,0,0,0,0,31
2022-05-20,Friday,5,59.8,1,0,0,0,0,39
2022-05-21,Saturday,5,58.7,1,0,0,0,0,43
2022-05-22,Sunday,5,64.6,1,0,0,0,0,54
2022-05-23,Monday,5,58.4,0,0,0,0,0,46
2022-05-24,Tuesday,5,67.7,0,0,0,0,0,47
2022-05-25,Wednesday,5,47.7,1,0,0,0,0,37
2022-05-26,Thursday,5,75.8,0,0,0,0,0,34
2022-05-27,Friday,5,64.8,0,0,0,0,1,42
2022-05-28,Saturday,5,57.7,0,0,0,0,1,51
2022-05-29,Sunday,5,56.6,0,0,0,0,1,48
2022-05-30,Monday,5,61.6,0,0,0,0,1,50
2022-05-31,Tuesday,5,62.9,0,0,0,0,1,39
2022-06-01,Wednesday,6,66.1,0,0,0,0,0,38
2022-06-02,Thursday,6,61.7,0,0,0,0,0,40
2022-06-03,Friday,6,57.8,0,0,0,0,0,43
2022-06-04,Saturday,6,61.8,0,0,0,0,0,46
2022-06-05,Sunday,6,60.9,0,0,0,0,0,51
2022-06-06,Monday,6,52.0,0,0,0,0,0,42
2022-06-07,Tuesday,6,50.0,0,0,0,0,0,37
2022-06-08,Wednesday,6,60.9,0,0,0,0,0,34
2022-06-09,Thursday,6,52.3,0,0,0,0,0,38
2022-06-10,Friday,6,55.9,0,0,0,0,0,35
2022-06-11,Saturday,6,67.4,0,0,0,0,0,41
2022-06-12,Sunday,6,71.3,1,0,0,0,0,40
2022-06-13,Monday,6,55.4,1,0,0,0,0,46
2022-06-14,Tuesday,6,60.7,0,0,0,0,0,37
2022-06-15,Wednesday,6,64.5,0,0,0,0,0,37
2022-06-16,Thursday,6,62.2,0,0,0,1,0,43
2022-06-17,Friday,6,74.2,0,0,0,0,0,39
2022-06-18,Saturday,6,60.8,1,0,0,0,0,55
2022-06-19,Sunday,6,58.0,1,0,0,0,0,46
2022-06-20,Monday,6,61.7,0,0,0,0,0,33
2022-06-21,Tuesday,6,59.4,0,0,0,0,0,36
2022-06-22,Wednesday,6,56.7,0,0,0,0,0,38
2022-06-23,Thursday,6,61.2,0,0,0,0,0,38
2022-06-24,Friday,6,69.7,0,0,0,0,0,46
2022-06-25,Saturday,6,60.1,0,0,0,0,0,38
2022-06-26,Sunday,6,56.5,0,0,0,0,0,38
2022-06-27,Monday,6,69.8,0,0,0,0,1,33
2022-06-28,Tuesday,6,66.6,1,0,0,0,1,45
2022-06-29,Wednesday,6,57.2,0,0,0,0,1,33
2022-06-30,Thursday,6,56.8,0,0,0,0,1,36
2022-07-01,Friday,7,78.4,0,0,0,0,0,39
2022-07-02,Saturday,7,69.7,0,0,0,0,0,48
2022-07-03,Sunday,7,82.7,1,0,0,0,0,55
2022-07-04,Monday,7,73.8,0,0,1,0,0,51
2022-07-05,Tuesday,7,80.8,1,0,0,0,0,47
2022-07-06,Wednesday,7,81.3,0,0,0,0,0,40
2022-07-07,Thursday,7,73.8,1,0,0,0,0,41
2022-07-08,Friday,7,70.2,0,0,0,0,0,39
2022-07-09,Saturday,7,83.2,1,0,0,0,0,50
2022-07-10,Sunday,7,79.1,0,0,0,0,0,51
2022-07-11,Monday,7,76.3,0,0,0,0,0,31
2022-07-12,Tuesday,7,72.6,0,0,0,0,0,38
2022-07-13,Wednesday,7,84.4,0,0,0,1,0,42
2022-07-14,Thursday,7,79.2,0,0,0,0,0,43
2022-07-15,Friday,7,62.6,0,0,0,0,0,38
2022-07-16,Saturday,7,79.6,1,0,0,0,0,55
2022-07-17,Sunday,7,67.0,0,0,0,0,0,46
2022-07-18,Monday,7,79.5,0,0,0,0,0,41
2022-07-19,Tuesday,7,80.0,1,0,0,0,0,45
2022-07-20,Wednesday,7,76.5,1,0,0,1,0,48
2022-07-21,Thursday,7,72.5,0,0,0,0,0,40
2022-07-22,Friday,7,82.0,0,0,0,0,0,36
2022-07-23,Saturday,7,74.7,1,0,0,0,0,44
2022-07-24,Sunday,7,69.8,0,0,0,0,0,42
2022-07-25,Monday,7,67.6,0,0,0,0,0,40
2022-07-26,Tuesday,7,84.3,0,0,0,0,0,34
2022-07-27,Wednesday,7,74.9,0,0,0,0,1,53
2022-07-28,Thursday,7,65.7,0,0,0,0,1,40
2022-07-29,Friday,7,68.9,0,0,0,0,1,50
2022-07-30,Saturday,7,70.8,0,0,0,0,1,62
2022-07-31,Sunday,7,74.3,0,0,0,0,1,47
2022-08-01,Monday,8,82.9,0,0,0,0,0,37
2022-08-02,Tuesday,8,82.6,1,0,0,0,0,51
2022-08-03,Wednesday,8,76.2,0,0,0,0,0,36
2022-08-04,Thursday,8,71.4,0,0,0,0,0,46
2022-08-05,Friday,8,69.6,0,0,0,0,0,33
2022-08-06,Saturday,8,79.6,0,0,0,0,0,53
2022-08-07,Sunday,8,82.6,1,0,0,0,0,48
2022-08-08,Monday,8,77.1,1,0,0,0,0,35
2022-08-09,Tuesday,8,67.7,1,0,0,0,0,45
2022-08-10,Wednesday,8,53.4,0,0,0,0,0,47
2022-08-11,Thursday,8,67.1,1,0,0,0,0,40
2022-08-12,Friday,8,68.1,0,0,0,0,0,39
2022-08-13,Saturday,8,77.8,1,0,0,0,0,47
2022-08-14,Sunday,8,74.8,0,0,0,0,0,46
2022-08-15,Monday,8,71.4,0,0,0,0,0,38
2022-08-16,Tuesday,8,86.4,1,0,0,0,0,38
2022-08-17,Wednesday,8,63.9,1,0,0,0,0,49
2022-08-18,Thursday,8,86.6,0,0,0,0,0,37
2022-08-19,Friday,8,77.4,0,0,0,1,0,37
2022-08-20,Saturday,8,73.6,0,0,0,0,0,45
2022-08-21,Sunday,8,79.7,0,0,0,0,0,46
2022-08-22,Monday,8,77.2,1,0,0,0,0,38
2022-08-23,Tuesday,8,71.1,0,0,0,0,0,38
2022-08-24,Wednesday,8,78.0,0,0,0,0,0,40
2022-08-25,Thursday,8,66.4,0,0,0,0,0,38
2022-08-26,Friday,8,72.9,0,0,0,0,0,27
2022-08-27,Saturday,8,73.7,1,0,0,0,1,54
2022-08-28,Sunday,8,76.4,1,0,0,0,1,54
2022-08-29,Monday,8,71.7,1,0,0,0,1,54
2022-08-30,Tuesday,8,74.6,0,0,0,0,1,47
2022-08-31,Wednesday,8,70.1,0,0,0,0,1,51
2022-09-01,Thursday,9,48.9,0,0,0,0,0,35
2022-09-02,Friday,9,64.6,1,0,0,1,0,42
2022-09-03,Saturday,9,50.8,0,0,0,0,0,46
2022-09-04,Sunday,9,63.0,0,0,0,0,0,45
2022-09-05,Monday,9,62.1,0,0,0,0,0,43
2022-09-06,Tuesday,9,47.8,1,0,0,0,0,40
2022-09-07,Wednesday,9,50.6,1,0,0,0,0,41
2022-09-08,Thursday,9,59.1,0,0,0,0,0,34
2022-09-09,Friday,9,64.8,0,0,0,0,0,33
2022-09-10,Saturday,9,61.7,0,0,0,0,0,44
2022-09-11,Sunday,9,47.7,0,0,0,0,0,48
2022-09-12,Monday,9,63.6,0,0,0,0,0,39
2022-09-13,Tuesday,9,34.4,0,0,0,0,0,37
2022-09-14,Wednesday,9,45.8,1,0,0,0,0,40
2022-09-15,Thursday,9,60.8,0,0,0,0,0,38
2022-09-16,Friday,9,61.7,0,0,0,0,0,40
2022-09-17,Saturday,9,52.1,0,0,0,0,0,43
2022-09-18,Sunday,9,56.2,1,0,0,0,0,44
2022-09-19,Monday,9,57.3,0,0,0,0,0,38
2022-09-20,Tuesday,9,52.9,0,0,0,0,0,29
2022-09-21,Wednesday,9,74.7,0,0,0,0,0,45
2022-09-22,Thursday,9,56.8,0,0,0,0,0,38
2022-09-23,Friday,9,61.6,0,0,0,0,0,49
2022-09-24,Saturday,9,50.7,0,0,0,0,0,43
2022-09-25,Sunday,9,58.3,0,0,0,0,0,43
2022-09-26,Monday,9,44.3,1,0,0,0,0,43
2022-09-27,Tuesday,9,59.6,1,0,0,0,1,47
2022-09-28,Wednesday,9,64.5,1,0,0,0,1,46
2022-09-29,Thursday,9,70.9,1,0,0,0,1,42
2022-09-30,Friday,9,57.7,0,0,0,0,1,37
2022-10-01,Saturday,10,51.9,0,0,0,0,0,45
2022-10-02,Sunday,10,55.4,0,0,0,0,0,37
2022-10-03,Monday,10,64.4,0,0,0,0,0,32
2022-10-04,Tuesday,10,63.8,0,0,0,0,0,38
2022-10-05,Wednesday,10,71.6,0,0,0,0,0,42
2022-10-06,Thursday,10,59.6,0,0,0,0,0,37
2022-10-07,Friday,10,53.8,0,0,0,0,0,38
2022-10-08,Saturday,10,60.4,0,0,0,0,0,37
2022-10-09,Sunday,10,54.8,0,0,0,0,0,42
2022-10-10,Monday,10,53.6,1,0,0,0,0,36
2022-10-11,Tuesday,10,40.6,0,0,0,0,0,40
2022-10-12,Wednesday,10,64.2,1,0,0,0,0,37
2022-10-13,Thursday,10,69.3,1,0,0,0,0,39
2022-10-14,Friday,10,53.1,0,0,0,0,0,39
2022-10-15,Saturday,10,61.7,1,0,0,0,0,47
2022-10-16,Sunday,10,40.9,1,0,0,0,0,49
2022-10-17,Monday,10,56.1,1,0,0,0,0,38
2022-10-18,Tuesday,10,62.7,0,0,0,1,0,42
2022-10-19,Wednesday,10,53.5,0,0,0,1,0,47
2022-10-20,Thursday,10,60.5,0,0,0,0,0,41
2022-10-21,Friday,10,64.6,1,0,0,0,0,41
2022-10-22,Saturday,10,51.9,0,0,0,0,0,40
2022-10-23,Sunday,10,64.4,0,0,0,0,0,45
2022-10-24,Monday,10,61.1,0,0,0,0,0,33
2022-10-25,Tuesday,10,55.0,0,0,0,0,0,53
2022-10-26,Wednesday,10,50.5,0,0,0,0,0,48
2022-10-27,Thursday,10,60.8,1,0,0,0,1,49
2022-10-28,Friday,10,58.1,0,0,0,0,1,48
2022-10-29,Saturday,10,54.5,0,0,0,0,1,46
2022-10-30,Sunday,10,49.9,0,0,0,0,1,52
2022-10-31,Monday,10,68.6,0,0,0,0,1,38
2022-11-01,Tuesday,11,48.6,0,0,0,0,0,44
2022-11-02,Wednesday,11,38.1,0,0,0,0,0,41
2022-11-03,Thursday,11,48.1,1,0,0,0,0,42
2022-11-04,Friday,11,58.6,1,0,0,0,0,41
2022-11-05,Saturday,11,41.9,1,0,0,0,0,51
2022-11-06,Sunday,11,35.9,0,0,0,0,0,45
2022-11-07,Monday,11,42.4,0,0,0,0,0,34
2022-11-08,Tuesday,11,35.4,1,0,0,0,0,42
2022-11-09,Wednesday,11,54.6,1,0,0,0,0,41
2022-11-10,Thursday,11,39.4,0,0,0,0,0,39
2022-11-11,Friday,11,45.4,0,0,0,0,0,34
2022-11-12,Saturday,11,42.2,0,0,0,0,0,43
2022-11-13,Sunday,11,43.5,0,0,0,0,0,46
2022-11-14,Monday,11,54.8,0,0,0,0,0,39
2022-11-15,Tuesday,11,37.2,1,0,0,0,0,49
2022-11-16,Wednesday,11,40.3,0,0,0,0,0,43
2022-11-17,Thursday,11,48.4,0,0,0,0,0,37
2022-11-18,Friday,11,57.5,1,0,0,0,0,34
2022-11-19,Saturday,11,44.3,0,0,0,0,0,45
2022-11-20,Sunday,11,39.2,0,0,0,0,0,40
2022-11-21,Monday,11,48.8,0,0,0,0,0,33
2022-11-22,Tuesday,11,39.3,0,0,0,0,0,44
2022-11-23,Wednesday,11,44.3,0,0,0,0,0,44
2022-11-24,Thursday,11,38.5,1,0,1,0,0,52
2022-11-25,Friday,11,32.4,0,0,0,0,0,49
2022-11-26,Saturday,11,45.6,1,0,0,0,0,44
2022-11-27,Sunday,11,33.2,0,0,0,0,1,52
2022-11-28,Monday,11,46.3,1,0,0,0,1,52
2022-11-29,Tuesday,11,37.4,1,0,0,1,1,51
2022-11-30,Wednesday,11,45.9,0,0,0,0,1,46
2022-12-01,Thursday,12,17.2,0,1,0,0,0,45
2022-12-02,Friday,12,27.7,0,1,0,0,0,52
2022-12-03,Saturday,12,33.3,1,0,0,0,0,49
2022-12-04,Sunday,12,24.2,0,1,0,0,0,65
2022-12-05,Monday,12,10.4,0,0,0,0,0,52
2022-12-06,Tuesday,12,15.3,1,1,0,0,0,59
2022-12-07,Wednesday,12,28.2,1,1,0,1,0,60
2022-12-08,Thursday,12,22.5,0,0,0,0,0,64
2022-12-09,Friday,12,16.3,1,1,0,0,0,59
2022-12-10,Saturday,12,21.0,0,0,0,0,0,60
2022-12-11,Sunday,12,-2.2,0,1,0,0,0,62
2022-12-12,Monday,12,21.0,0,1,0,0,0,50
2022-12-13,Tuesday,12,14.0,1,0,0,0,0,55
2022-12-14,Wednesday,12,18.7,0,0,0,0,0,50
2022-12-15,Thursday,12,10.3,0,0,0,0,0,50
2022-12-16,Friday,12,25.0,1,0,0,0,0,47
2022-12-17,Saturday,12,31.5,0,1,0,0,0,60
2022-12-18,Sunday,12,5.6,0,0,0,0,0,58
2022-12-19,Monday,12,14.6,0,0,0,0,0,52
2022-12-20,Tuesday,12,24.4,1,1,0,0,0,60
2022-12-21,Wednesday,12,26.5,0,1,0,0,0,50
2022-12-22,Thursday,12,33.3,0,1,0,0,0,53
2022-12-23,Friday,12,19.1,0,0,0,0,0,52
2022-12-24,Saturday,12,10.4,0,0,0,1,0,63
2022-12-25,Sunday,12,21.1,0,0,1,0,0,67
2022-12-26,Monday,12,5.2,0,0,0,0,0,52
2022-12-27,Tuesday,12,35.7,1,0,0,0,1,51
2022-12-28,Wednesday,12,32.2,0,1,0,0,1,61
2022-12-29,Thursday,12,24.5,0,0,0,0,1,55
2022-12-30,Friday,12,4.4,0,1,0,0,1,61
2022-12-31,Saturday,12,5.5,0,0,0,0,1,60
2023-01-01,Sunday,1,14.6,0,1,1,0,0,72
2023-01-02,Monday,1,21.2,0,0,0,0,0,50
2023-01-03,Tuesday,1,9.0,0,0,0,0,0,46
2023-01-04,Wednesday,1,16.6,1,0,0,0,0,60
2023-01-05,Thursday,1,16.4,1,1,0,0,0,63
2023-01-06,Friday,1,23.3,0,1,0,0,0,61
2023-01-07,Saturday,1,23.4,0,1,0,0,0,64
2023-01-08,Sunday,1,28.1,0,1,0,0,0,70
2023-01-09,Monday,1,32.4,0,1,0,0,0,51
2023-01-10,Tuesday,1,12.2,0,0,0,0,0,42
2023-01-11,Wednesday,1,25.4,0,0,0,0,0,46
2023-01-12,Thursday,1,20.9,0,1,0,0,0,55
2023-01-13,Friday,1,9.8,1,0,0,0,0,53
